dataset,subject,task,n_windows,stress_ratio,mean_quality,has_physio,has_audio,has_video
workstress3d,S1,window_1054,1,0.0,1.0,True,False,False
workstress3d,S1,window_1055,1,0.0,1.0,True,False,False
workstress3d,S1,window_1056,1,0.0,1.0,True,False,False
workstress3d,S1,window_1057,1,0.0,1.0,True,False,False
workstress3d,S1,window_1058,1,0.0,1.0,True,False,False
workstress3d,S1,window_1059,1,0.0,1.0,True,False,False
workstress3d,S1,window_1060,1,0.0,1.0,True,False,False
workstress3d,S1,window_1061,1,0.0,1.0,True,False,False
workstress3d,S1,window_1062,1,0.0,1.0,True,False,False
workstress3d,S1,window_1063,1,0.0,1.0,True,False,False
workstress3d,S1,window_1064,1,0.0,1.0,True,False,False
workstress3d,S1,window_1065,1,0.0,1.0,True,False,False
workstress3d,S1,window_1066,1,0.0,1.0,True,False,False
workstress3d,S1,window_1067,1,0.0,1.0,True,False,False
workstress3d,S1,window_1068,1,0.0,1.0,True,False,False
workstress3d,S1,window_1069,1,0.0,1.0,True,False,False
workstress3d,S1,window_1070,1,0.0,1.0,True,False,False
workstress3d,S1,window_1071,1,0.0,1.0,True,False,False
workstress3d,S1,window_1072,1,0.0,1.0,True,False,False
workstress3d,S1,window_1073,1,0.0,1.0,True,False,False
workstress3d,S1,window_1074,1,0.0,1.0,True,False,False
workstress3d,S1,window_1075,1,0.0,1.0,True,False,False
workstress3d,S1,window_1076,1,0.0,1.0,True,False,False
workstress3d,S1,window_1077,1,0.0,1.0,True,False,False
workstress3d,S1,window_1078,1,0.0,1.0,True,False,False
workstress3d,S1,window_1079,1,0.0,1.0,True,False,False
workstress3d,S1,window_1080,1,0.0,1.0,True,False,False
workstress3d,S1,window_1081,1,0.0,1.0,True,False,False
workstress3d,S1,window_1082,1,0.0,1.0,True,False,False
workstress3d,S1,window_1083,1,0.0,1.0,True,False,False
workstress3d,S1,window_1084,1,0.0,1.0,True,False,False
workstress3d,S1,window_1085,1,0.0,1.0,True,False,False
workstress3d,S1,window_1086,1,0.0,1.0,True,False,False
workstress3d,S1,window_1087,1,0.0,1.0,True,False,False
workstress3d,S1,window_1088,1,0.0,1.0,True,False,False
workstress3d,S1,window_1089,1,0.0,1.0,True,False,False
workstress3d,S1,window_1090,1,0.0,1.0,True,False,False
workstress3d,S1,window_1091,1,0.0,1.0,True,False,False
workstress3d,S1,window_1092,1,0.0,1.0,True,False,False
workstress3d,S1,window_1093,1,0.0,1.0,True,False,False
workstress3d,S1,window_1094,1,0.0,1.0,True,False,False
workstress3d,S1,window_1095,1,0.0,1.0,True,False,False
workstress3d,S1,window_1096,1,0.0,1.0,True,False,False
workstress3d,S1,window_1097,1,0.0,1.0,True,False,False
workstress3d,S1,window_1098,1,0.0,1.0,True,False,False
workstress3d,S1,window_1099,1,0.0,1.0,True,False,False
workstress3d,S1,window_1100,1,0.0,1.0,True,False,False
workstress3d,S1,window_1101,1,0.0,1.0,True,False,False
workstress3d,S1,window_1102,1,0.0,1.0,True,False,False
workstress3d,S1,window_1103,1,0.0,1.0,True,False,False
workstress3d,S1,window_1104,1,0.0,1.0,True,False,False
workstress3d,S1,window_1105,1,0.0,1.0,True,False,False
workstress3d,S1,window_1106,1,0.0,1.0,True,False,False
workstress3d,S1,window_1107,1,0.0,1.0,True,False,False
workstress3d,S1,window_1108,1,0.0,1.0,True,False,False
workstress3d,S1,window_1109,1,0.0,1.0,True,False,False
workstress3d,S1,window_1110,1,0.0,1.0,True,False,False
workstress3d,S1,window_1111,1,0.0,1.0,True,False,False
workstress3d,S1,window_1112,1,0.0,1.0,True,False,False
workstress3d,S1,window_1113,1,0.0,1.0,True,False,False
workstress3d,S1,window_1114,1,0.0,1.0,True,False,False
workstress3d,S1,window_1115,1,0.0,1.0,True,False,False
workstress3d,S1,window_1116,1,0.0,1.0,True,False,False
workstress3d,S1,window_1117,1,0.0,1.0,True,False,False
workstress3d,S1,window_1118,1,0.0,1.0,True,False,False
workstress3d,S1,window_1119,1,0.0,1.0,True,False,False
workstress3d,S1,window_1120,1,1.0,1.0,True,False,False
workstress3d,S1,window_1121,1,1.0,1.0,True,False,False
workstress3d,S1,window_1122,1,1.0,1.0,True,False,False
workstress3d,S1,window_1123,1,1.0,1.0,True,False,False
workstress3d,S1,window_1124,1,1.0,1.0,True,False,False
workstress3d,S1,window_1125,1,1.0,1.0,True,False,False
workstress3d,S1,window_1126,1,1.0,1.0,True,False,False
workstress3d,S1,window_1127,1,1.0,1.0,True,False,False
workstress3d,S1,window_1128,1,1.0,1.0,True,False,False
workstress3d,S1,window_1129,1,1.0,1.0,True,False,False
workstress3d,S1,window_1130,1,1.0,1.0,True,False,False
workstress3d,S1,window_1131,1,1.0,1.0,True,False,False
workstress3d,S1,window_1132,1,1.0,1.0,True,False,False
workstress3d,S1,window_1133,1,1.0,1.0,True,False,False
workstress3d,S1,window_1134,1,1.0,1.0,True,False,False
workstress3d,S1,window_1135,1,1.0,1.0,True,False,False
workstress3d,S1,window_1136,1,1.0,1.0,True,False,False
workstress3d,S1,window_1137,1,1.0,1.0,True,False,False
workstress3d,S1,window_1138,1,1.0,1.0,True,False,False
workstress3d,S1,window_1139,1,1.0,1.0,True,False,False
workstress3d,S1,window_1140,1,1.0,1.0,True,False,False
workstress3d,S1,window_1141,1,1.0,1.0,True,False,False
workstress3d,S1,window_1142,1,1.0,1.0,True,False,False
workstress3d,S1,window_1143,1,1.0,1.0,True,False,False
workstress3d,S1,window_1144,1,1.0,1.0,True,False,False
workstress3d,S1,window_1145,1,1.0,1.0,True,False,False
workstress3d,S1,window_1146,1,1.0,1.0,True,False,False
workstress3d,S1,window_1147,1,1.0,1.0,True,False,False
workstress3d,S1,window_1148,1,1.0,1.0,True,False,False
workstress3d,S1,window_1149,1,1.0,1.0,True,False,False
workstress3d,S1,window_1150,1,1.0,1.0,True,False,False
workstress3d,S1,window_1151,1,1.0,1.0,True,False,False
workstress3d,S1,window_1152,1,1.0,1.0,True,False,False
workstress3d,S1,window_1153,1,1.0,1.0,True,False,False
workstress3d,S1,window_1154,1,1.0,1.0,True,False,False
workstress3d,S1,window_1155,1,1.0,1.0,True,False,False
workstress3d,S1,window_1156,1,1.0,1.0,True,False,False
workstress3d,S1,window_1157,1,1.0,1.0,True,False,False
workstress3d,S1,window_1158,1,1.0,1.0,True,False,False
workstress3d,S1,window_1159,1,1.0,1.0,True,False,False
workstress3d,S1,window_1160,1,1.0,1.0,True,False,False
workstress3d,S1,window_1161,1,1.0,1.0,True,False,False
workstress3d,S1,window_1162,1,1.0,1.0,True,False,False
workstress3d,S1,window_1163,1,1.0,1.0,True,False,False
workstress3d,S1,window_1164,1,1.0,1.0,True,False,False
workstress3d,S1,window_1165,1,1.0,1.0,True,False,False
workstress3d,S1,window_1166,1,1.0,1.0,True,False,False
workstress3d,S1,window_1167,1,1.0,1.0,True,False,False
workstress3d,S1,window_1168,1,1.0,1.0,True,False,False
workstress3d,S1,window_1169,1,1.0,1.0,True,False,False
workstress3d,S1,window_1170,1,1.0,1.0,True,False,False
workstress3d,S1,window_1171,1,1.0,1.0,True,False,False
workstress3d,S1,window_1172,1,1.0,1.0,True,False,False
workstress3d,S1,window_1173,1,1.0,1.0,True,False,False
workstress3d,S1,window_1174,1,1.0,1.0,True,False,False
workstress3d,S1,window_1175,1,1.0,1.0,True,False,False
workstress3d,S1,window_1176,1,0.0,1.0,True,False,False
workstress3d,S1,window_1177,1,0.0,1.0,True,False,False
workstress3d,S1,window_1178,1,0.0,1.0,True,False,False
workstress3d,S1,window_1179,1,0.0,1.0,True,False,False
workstress3d,S1,window_1180,1,0.0,1.0,True,False,False
workstress3d,S1,window_1181,1,0.0,1.0,True,False,False
workstress3d,S1,window_1182,1,0.0,1.0,True,False,False
workstress3d,S1,window_1183,1,0.0,1.0,True,False,False
workstress3d,S1,window_1184,1,0.0,1.0,True,False,False
workstress3d,S1,window_1185,1,0.0,1.0,True,False,False
workstress3d,S1,window_1186,1,0.0,1.0,True,False,False
workstress3d,S1,window_1187,1,0.0,1.0,True,False,False
workstress3d,S1,window_1188,1,0.0,1.0,True,False,False
workstress3d,S1,window_1189,1,0.0,1.0,True,False,False
workstress3d,S1,window_1190,1,0.0,1.0,True,False,False
workstress3d,S1,window_1191,1,0.0,1.0,True,False,False
workstress3d,S1,window_1192,1,0.0,1.0,True,False,False
workstress3d,S1,window_1193,1,0.0,1.0,True,False,False
workstress3d,S1,window_1194,1,0.0,1.0,True,False,False
workstress3d,S1,window_1195,1,0.0,1.0,True,False,False
workstress3d,S1,window_1196,1,0.0,1.0,True,False,False
workstress3d,S1,window_1197,1,0.0,1.0,True,False,False
workstress3d,S1,window_1198,1,0.0,1.0,True,False,False
workstress3d,S1,window_1199,1,0.0,1.0,True,False,False
workstress3d,S1,window_1200,1,0.0,1.0,True,False,False
workstress3d,S1,window_1201,1,0.0,1.0,True,False,False
workstress3d,S1,window_1202,1,0.0,1.0,True,False,False
workstress3d,S1,window_1203,1,0.0,1.0,True,False,False
workstress3d,S1,window_1204,1,0.0,1.0,True,False,False
workstress3d,S1,window_1205,1,0.0,1.0,True,False,False
workstress3d,S1,window_1206,1,0.0,1.0,True,False,False
workstress3d,S1,window_1207,1,0.0,1.0,True,False,False
workstress3d,S1,window_1208,1,0.0,1.0,True,False,False
workstress3d,S1,window_1209,1,0.0,1.0,True,False,False
workstress3d,S1,window_1210,1,0.0,1.0,True,False,False
workstress3d,S1,window_1211,1,0.0,1.0,True,False,False
workstress3d,S1,window_1212,1,0.0,1.0,True,False,False
workstress3d,S1,window_1213,1,0.0,1.0,True,False,False
workstress3d,S1,window_1214,1,0.0,1.0,True,False,False
workstress3d,S1,window_1215,1,0.0,1.0,True,False,False
workstress3d,S1,window_1216,1,0.0,1.0,True,False,False
workstress3d,S1,window_1217,1,0.0,1.0,True,False,False
workstress3d,S1,window_1218,1,0.0,1.0,True,False,False
workstress3d,S1,window_1219,1,0.0,1.0,True,False,False
workstress3d,S1,window_1220,1,0.0,1.0,True,False,False
workstress3d,S1,window_1221,1,0.0,1.0,True,False,False
workstress3d,S1,window_1222,1,0.0,1.0,True,False,False
workstress3d,S1,window_1223,1,0.0,1.0,True,False,False
workstress3d,S1,window_1224,1,0.0,1.0,True,False,False
workstress3d,S1,window_1225,1,0.0,1.0,True,False,False
workstress3d,S1,window_1226,1,0.0,1.0,True,False,False
workstress3d,S1,window_1227,1,0.0,1.0,True,False,False
workstress3d,S1,window_1228,1,0.0,1.0,True,False,False
workstress3d,S1,window_1229,1,0.0,1.0,True,False,False
workstress3d,S1,window_1230,1,0.0,1.0,True,False,False
workstress3d,S1,window_1231,1,0.0,1.0,True,False,False
workstress3d,S1,window_1232,1,0.0,1.0,True,False,False
workstress3d,S1,window_1233,1,0.0,1.0,True,False,False
workstress3d,S1,window_1234,1,0.0,1.0,True,False,False
workstress3d,S1,window_1235,1,0.0,1.0,True,False,False
workstress3d,S1,window_1236,1,0.0,1.0,True,False,False
workstress3d,S1,window_1237,1,0.0,1.0,True,False,False
workstress3d,S1,window_1238,1,0.0,1.0,True,False,False
workstress3d,S1,window_1239,1,0.0,1.0,True,False,False
workstress3d,S1,window_1240,1,0.0,1.0,True,False,False
workstress3d,S1,window_1241,1,0.0,1.0,True,False,False
workstress3d,S1,window_1242,1,0.0,1.0,True,False,False
workstress3d,S1,window_1243,1,0.0,1.0,True,False,False
workstress3d,S1,window_1244,1,0.0,1.0,True,False,False
workstress3d,S1,window_1245,1,0.0,1.0,True,False,False
workstress3d,S1,window_1246,1,0.0,1.0,True,False,False
workstress3d,S1,window_1247,1,0.0,1.0,True,False,False
workstress3d,S1,window_1248,1,0.0,1.0,True,False,False
workstress3d,S1,window_1249,1,0.0,1.0,True,False,False
workstress3d,S1,window_1250,1,0.0,1.0,True,False,False
workstress3d,S1,window_1251,1,0.0,1.0,True,False,False
workstress3d,S1,window_1252,1,0.0,1.0,True,False,False
workstress3d,S1,window_1253,1,0.0,1.0,True,False,False
workstress3d,S1,window_1254,1,0.0,1.0,True,False,False
workstress3d,S1,window_1255,1,0.0,1.0,True,False,False
workstress3d,S1,window_1256,1,0.0,1.0,True,False,False
workstress3d,S1,window_1257,1,0.0,1.0,True,False,False
workstress3d,S1,window_1258,1,0.0,1.0,True,False,False
workstress3d,S1,window_1259,1,0.0,1.0,True,False,False
workstress3d,S1,window_1260,1,0.0,1.0,True,False,False
workstress3d,S1,window_1261,1,0.0,1.0,True,False,False
workstress3d,S1,window_1262,1,0.0,1.0,True,False,False
workstress3d,S1,window_1263,1,0.0,1.0,True,False,False
workstress3d,S1,window_1264,1,0.0,1.0,True,False,False
workstress3d,S1,window_1265,1,0.0,1.0,True,False,False
workstress3d,S1,window_1266,1,0.0,1.0,True,False,False
workstress3d,S1,window_1267,1,0.0,1.0,True,False,False
workstress3d,S1,window_1268,1,0.0,1.0,True,False,False
workstress3d,S1,window_1269,1,0.0,1.0,True,False,False
workstress3d,S1,window_1270,1,0.0,1.0,True,False,False
workstress3d,S1,window_1271,1,0.0,1.0,True,False,False
workstress3d,S1,window_1272,1,0.0,1.0,True,False,False
workstress3d,S1,window_1273,1,0.0,1.0,True,False,False
workstress3d,S1,window_1274,1,0.0,1.0,True,False,False
workstress3d,S1,window_1275,1,0.0,1.0,True,False,False
workstress3d,S1,window_1276,1,0.0,1.0,True,False,False
workstress3d,S1,window_1277,1,0.0,1.0,True,False,False
workstress3d,S1,window_1278,1,0.0,1.0,True,False,False
workstress3d,S1,window_1279,1,0.0,1.0,True,False,False
workstress3d,S1,window_1280,1,0.0,1.0,True,False,False
workstress3d,S1,window_1281,1,0.0,1.0,True,False,False
workstress3d,S1,window_1282,1,0.0,1.0,True,False,False
workstress3d,S1,window_1283,1,0.0,1.0,True,False,False
workstress3d,S1,window_1284,1,0.0,1.0,True,False,False
workstress3d,S1,window_1285,1,0.0,1.0,True,False,False
workstress3d,S1,window_1286,1,0.0,1.0,True,False,False
workstress3d,S1,window_1287,1,0.0,1.0,True,False,False
workstress3d,S1,window_1288,1,0.0,1.0,True,False,False
workstress3d,S1,window_1289,1,0.0,1.0,True,False,False
workstress3d,S1,window_1290,1,0.0,1.0,True,False,False
workstress3d,S1,window_1291,1,0.0,1.0,True,False,False
workstress3d,S1,window_1292,1,0.0,1.0,True,False,False
workstress3d,S1,window_1293,1,0.0,1.0,True,False,False
workstress3d,S1,window_1294,1,0.0,1.0,True,False,False
workstress3d,S1,window_1295,1,0.0,1.0,True,False,False
workstress3d,S1,window_1296,1,0.0,1.0,True,False,False
workstress3d,S1,window_1297,1,0.0,1.0,True,False,False
workstress3d,S1,window_1298,1,0.0,1.0,True,False,False
workstress3d,S1,window_1299,1,0.0,1.0,True,False,False
workstress3d,S1,window_1300,1,0.0,1.0,True,False,False
workstress3d,S1,window_1301,1,0.0,1.0,True,False,False
workstress3d,S1,window_1302,1,0.0,1.0,True,False,False
workstress3d,S1,window_1303,1,0.0,1.0,True,False,False
workstress3d,S1,window_1304,1,0.0,1.0,True,False,False
workstress3d,S1,window_1305,1,0.0,1.0,True,False,False
workstress3d,S1,window_1306,1,0.0,1.0,True,False,False
workstress3d,S1,window_1307,1,0.0,1.0,True,False,False
workstress3d,S1,window_1308,1,0.0,1.0,True,False,False
workstress3d,S1,window_1309,1,0.0,1.0,True,False,False
workstress3d,S1,window_1310,1,0.0,1.0,True,False,False
workstress3d,S1,window_1311,1,0.0,1.0,True,False,False
workstress3d,S1,window_1312,1,0.0,1.0,True,False,False
workstress3d,S1,window_1313,1,0.0,1.0,True,False,False
workstress3d,S1,window_1314,1,0.0,1.0,True,False,False
workstress3d,S1,window_1315,1,0.0,1.0,True,False,False
workstress3d,S1,window_1316,1,0.0,1.0,True,False,False
workstress3d,S1,window_1317,1,0.0,1.0,True,False,False
workstress3d,S1,window_1318,1,0.0,1.0,True,False,False
workstress3d,S1,window_1319,1,0.0,1.0,True,False,False
workstress3d,S1,window_1320,1,0.0,1.0,True,False,False
workstress3d,S1,window_1321,1,0.0,1.0,True,False,False
workstress3d,S1,window_1322,1,0.0,1.0,True,False,False
workstress3d,S1,window_1323,1,0.0,1.0,True,False,False
workstress3d,S1,window_1324,1,0.0,1.0,True,False,False
workstress3d,S1,window_1325,1,0.0,1.0,True,False,False
workstress3d,S1,window_1326,1,0.0,1.0,True,False,False
workstress3d,S1,window_1327,1,0.0,1.0,True,False,False
workstress3d,S1,window_1328,1,0.0,1.0,True,False,False
workstress3d,S1,window_1329,1,0.0,1.0,True,False,False
workstress3d,S1,window_1330,1,0.0,1.0,True,False,False
workstress3d,S1,window_1331,1,0.0,1.0,True,False,False
workstress3d,S1,window_1332,1,0.0,1.0,True,False,False
workstress3d,S1,window_1333,1,0.0,1.0,True,False,False
workstress3d,S1,window_1334,1,0.0,1.0,True,False,False
workstress3d,S1,window_1335,1,0.0,1.0,True,False,False
workstress3d,S1,window_1336,1,0.0,1.0,True,False,False
workstress3d,S1,window_1337,1,0.0,1.0,True,False,False
workstress3d,S1,window_1338,1,0.0,1.0,True,False,False
workstress3d,S1,window_1339,1,0.0,1.0,True,False,False
workstress3d,S1,window_1340,1,0.0,1.0,True,False,False
workstress3d,S1,window_1341,1,0.0,1.0,True,False,False
workstress3d,S1,window_1342,1,0.0,1.0,True,False,False
workstress3d,S1,window_1343,1,0.0,1.0,True,False,False
workstress3d,S1,window_1344,1,0.0,1.0,True,False,False
workstress3d,S1,window_1345,1,0.0,1.0,True,False,False
workstress3d,S1,window_1346,1,0.0,1.0,True,False,False
workstress3d,S1,window_1347,1,0.0,1.0,True,False,False
workstress3d,S1,window_1348,1,0.0,1.0,True,False,False
workstress3d,S1,window_1349,1,0.0,1.0,True,False,False
workstress3d,S1,window_1350,1,0.0,1.0,True,False,False
workstress3d,S1,window_1351,1,0.0,1.0,True,False,False
workstress3d,S1,window_1352,1,0.0,1.0,True,False,False
workstress3d,S1,window_1353,1,0.0,1.0,True,False,False
workstress3d,S1,window_1354,1,0.0,1.0,True,False,False
workstress3d,S1,window_1355,1,0.0,1.0,True,False,False
workstress3d,S1,window_1356,1,0.0,1.0,True,False,False
workstress3d,S1,window_1357,1,0.0,1.0,True,False,False
workstress3d,S1,window_1358,1,0.0,1.0,True,False,False
workstress3d,S1,window_1359,1,0.0,1.0,True,False,False
workstress3d,S1,window_1360,1,0.0,1.0,True,False,False
workstress3d,S1,window_1361,1,0.0,1.0,True,False,False
workstress3d,S1,window_1362,1,0.0,1.0,True,False,False
workstress3d,S1,window_1363,1,0.0,1.0,True,False,False
workstress3d,S1,window_1364,1,0.0,1.0,True,False,False
workstress3d,S1,window_1365,1,0.0,1.0,True,False,False
workstress3d,S1,window_1366,1,0.0,1.0,True,False,False
workstress3d,S1,window_1367,1,0.0,1.0,True,False,False
workstress3d,S1,window_1368,1,0.0,1.0,True,False,False
workstress3d,S1,window_1369,1,0.0,1.0,True,False,False
workstress3d,S1,window_1370,1,0.0,1.0,True,False,False
workstress3d,S1,window_1371,1,0.0,1.0,True,False,False
workstress3d,S1,window_1372,1,0.0,1.0,True,False,False
workstress3d,S1,window_1373,1,0.0,1.0,True,False,False
workstress3d,S1,window_1374,1,0.0,1.0,True,False,False
workstress3d,S1,window_1375,1,0.0,1.0,True,False,False
workstress3d,S1,window_1376,1,0.0,1.0,True,False,False
workstress3d,S1,window_1377,1,0.0,1.0,True,False,False
workstress3d,S1,window_1378,1,0.0,1.0,True,False,False
workstress3d,S1,window_1379,1,0.0,1.0,True,False,False
workstress3d,S1,window_1380,1,0.0,1.0,True,False,False
workstress3d,S1,window_1381,1,0.0,1.0,True,False,False
workstress3d,S1,window_1382,1,0.0,1.0,True,False,False
workstress3d,S1,window_1383,1,0.0,1.0,True,False,False
workstress3d,S1,window_1384,1,0.0,1.0,True,False,False
workstress3d,S1,window_1385,1,0.0,1.0,True,False,False
workstress3d,S1,window_1386,1,0.0,1.0,True,False,False
workstress3d,S1,window_1387,1,0.0,1.0,True,False,False
workstress3d,S1,window_1388,1,0.0,1.0,True,False,False
workstress3d,S1,window_1389,1,0.0,1.0,True,False,False
workstress3d,S1,window_1390,1,0.0,1.0,True,False,False
workstress3d,S1,window_1391,1,0.0,1.0,True,False,False
workstress3d,S1,window_1392,1,0.0,1.0,True,False,False
workstress3d,S1,window_1393,1,0.0,1.0,True,False,False
workstress3d,S1,window_1394,1,0.0,1.0,True,False,False
workstress3d,S1,window_1395,1,0.0,1.0,True,False,False
workstress3d,S1,window_1396,1,0.0,1.0,True,False,False
workstress3d,S1,window_1397,1,0.0,1.0,True,False,False
workstress3d,S1,window_1398,1,0.0,1.0,True,False,False
workstress3d,S1,window_1399,1,0.0,1.0,True,False,False
workstress3d,S1,window_1400,1,1.0,1.0,True,False,False
workstress3d,S1,window_1401,1,1.0,1.0,True,False,False
workstress3d,S1,window_1402,1,1.0,1.0,True,False,False
workstress3d,S1,window_1403,1,1.0,1.0,True,False,False
workstress3d,S1,window_1404,1,1.0,1.0,True,False,False
workstress3d,S1,window_1405,1,1.0,1.0,True,False,False
workstress3d,S1,window_1406,1,1.0,1.0,True,False,False
workstress3d,S1,window_1407,1,1.0,1.0,True,False,False
workstress3d,S1,window_1408,1,1.0,1.0,True,False,False
workstress3d,S1,window_1409,1,1.0,1.0,True,False,False
workstress3d,S1,window_1410,1,1.0,1.0,True,False,False
workstress3d,S1,window_1411,1,1.0,1.0,True,False,False
workstress3d,S1,window_1412,1,1.0,1.0,True,False,False
workstress3d,S1,window_1413,1,1.0,1.0,True,False,False
workstress3d,S1,window_1414,1,1.0,1.0,True,False,False
workstress3d,S1,window_1415,1,1.0,1.0,True,False,False
workstress3d,S1,window_1416,1,1.0,1.0,True,False,False
workstress3d,S1,window_1417,1,1.0,1.0,True,False,False
workstress3d,S1,window_1418,1,1.0,1.0,True,False,False
workstress3d,S1,window_1419,1,1.0,1.0,True,False,False
workstress3d,S1,window_1420,1,1.0,1.0,True,False,False
workstress3d,S1,window_1421,1,1.0,1.0,True,False,False
workstress3d,S1,window_1422,1,1.0,1.0,True,False,False
workstress3d,S1,window_1423,1,1.0,1.0,True,False,False
workstress3d,S1,window_1424,1,1.0,1.0,True,False,False
workstress3d,S1,window_1425,1,1.0,1.0,True,False,False
workstress3d,S1,window_1426,1,1.0,1.0,True,False,False
workstress3d,S1,window_1427,1,1.0,1.0,True,False,False
workstress3d,S1,window_1428,1,1.0,1.0,True,False,False
workstress3d,S1,window_1429,1,1.0,1.0,True,False,False
workstress3d,S1,window_1430,1,1.0,1.0,True,False,False
workstress3d,S1,window_1431,1,1.0,1.0,True,False,False
workstress3d,S1,window_1432,1,1.0,1.0,True,False,False
workstress3d,S1,window_1433,1,1.0,1.0,True,False,False
workstress3d,S1,window_1434,1,1.0,1.0,True,False,False
workstress3d,S1,window_1435,1,1.0,1.0,True,False,False
workstress3d,S1,window_1436,1,1.0,1.0,True,False,False
workstress3d,S1,window_1437,1,1.0,1.0,True,False,False
workstress3d,S1,window_1438,1,1.0,1.0,True,False,False
workstress3d,S1,window_1439,1,1.0,1.0,True,False,False
workstress3d,S1,window_1440,1,1.0,1.0,True,False,False
workstress3d,S1,window_1441,1,1.0,1.0,True,False,False
workstress3d,S1,window_1442,1,1.0,1.0,True,False,False
workstress3d,S1,window_1443,1,1.0,1.0,True,False,False
workstress3d,S1,window_1444,1,1.0,1.0,True,False,False
workstress3d,S1,window_1445,1,1.0,1.0,True,False,False
workstress3d,S1,window_1446,1,1.0,1.0,True,False,False
workstress3d,S1,window_1447,1,1.0,1.0,True,False,False
workstress3d,S1,window_1448,1,1.0,1.0,True,False,False
workstress3d,S1,window_1449,1,1.0,1.0,True,False,False
workstress3d,S1,window_1450,1,1.0,1.0,True,False,False
workstress3d,S1,window_1451,1,1.0,1.0,True,False,False
workstress3d,S1,window_1452,1,1.0,1.0,True,False,False
workstress3d,S1,window_1453,1,1.0,1.0,True,False,False
workstress3d,S1,window_1454,1,1.0,1.0,True,False,False
workstress3d,S1,window_1455,1,1.0,1.0,True,False,False
workstress3d,S1,window_1456,1,1.0,1.0,True,False,False
workstress3d,S1,window_1457,1,1.0,1.0,True,False,False
workstress3d,S1,window_1458,1,1.0,1.0,True,False,False
workstress3d,S1,window_1459,1,1.0,1.0,True,False,False
workstress3d,S1,window_1460,1,1.0,1.0,True,False,False
workstress3d,S1,window_1461,1,1.0,1.0,True,False,False
workstress3d,S1,window_1462,1,1.0,1.0,True,False,False
workstress3d,S1,window_1463,1,1.0,1.0,True,False,False
workstress3d,S1,window_1464,1,1.0,1.0,True,False,False
workstress3d,S1,window_1465,1,1.0,1.0,True,False,False
workstress3d,S1,window_1466,1,1.0,1.0,True,False,False
workstress3d,S1,window_1467,1,1.0,1.0,True,False,False
workstress3d,S1,window_1468,1,1.0,1.0,True,False,False
workstress3d,S1,window_1469,1,1.0,1.0,True,False,False
workstress3d,S1,window_1470,1,1.0,1.0,True,False,False
workstress3d,S1,window_1471,1,1.0,1.0,True,False,False
workstress3d,S1,window_1472,1,1.0,1.0,True,False,False
workstress3d,S1,window_1473,1,1.0,1.0,True,False,False
workstress3d,S1,window_1474,1,1.0,1.0,True,False,False
workstress3d,S1,window_1475,1,1.0,1.0,True,False,False
workstress3d,S1,window_1476,1,1.0,1.0,True,False,False
workstress3d,S1,window_1477,1,1.0,1.0,True,False,False
workstress3d,S1,window_1478,1,1.0,1.0,True,False,False
workstress3d,S1,window_1479,1,1.0,1.0,True,False,False
workstress3d,S1,window_1480,1,1.0,1.0,True,False,False
workstress3d,S1,window_1481,1,1.0,1.0,True,False,False
workstress3d,S1,window_1482,1,1.0,1.0,True,False,False
workstress3d,S1,window_1483,1,1.0,1.0,True,False,False
workstress3d,S1,window_1484,1,1.0,1.0,True,False,False
workstress3d,S1,window_1485,1,1.0,1.0,True,False,False
workstress3d,S1,window_1486,1,1.0,1.0,True,False,False
workstress3d,S1,window_1487,1,1.0,1.0,True,False,False
workstress3d,S1,window_1488,1,1.0,1.0,True,False,False
workstress3d,S1,window_1489,1,1.0,1.0,True,False,False
workstress3d,S1,window_1490,1,1.0,1.0,True,False,False
workstress3d,S1,window_1491,1,1.0,1.0,True,False,False
workstress3d,S1,window_1492,1,1.0,1.0,True,False,False
workstress3d,S1,window_1493,1,1.0,1.0,True,False,False
workstress3d,S1,window_1494,1,1.0,1.0,True,False,False
workstress3d,S1,window_1495,1,1.0,1.0,True,False,False
workstress3d,S1,window_1496,1,1.0,1.0,True,False,False
workstress3d,S1,window_1497,1,1.0,1.0,True,False,False
workstress3d,S1,window_1498,1,1.0,1.0,True,False,False
workstress3d,S1,window_1499,1,1.0,1.0,True,False,False
workstress3d,S1,window_1500,1,1.0,1.0,True,False,False
workstress3d,S1,window_1501,1,1.0,1.0,True,False,False
workstress3d,S1,window_1502,1,1.0,1.0,True,False,False
workstress3d,S1,window_1503,1,1.0,1.0,True,False,False
workstress3d,S1,window_1504,1,1.0,1.0,True,False,False
workstress3d,S1,window_1505,1,1.0,1.0,True,False,False
workstress3d,S1,window_1506,1,1.0,1.0,True,False,False
workstress3d,S1,window_1507,1,1.0,1.0,True,False,False
workstress3d,S1,window_1508,1,1.0,1.0,True,False,False
workstress3d,S1,window_1509,1,1.0,1.0,True,False,False
workstress3d,S1,window_1510,1,1.0,1.0,True,False,False
workstress3d,S1,window_1511,1,1.0,1.0,True,False,False
workstress3d,S1,window_1512,1,0.0,1.0,True,False,False
workstress3d,S1,window_1513,1,0.0,1.0,True,False,False
workstress3d,S1,window_1514,1,0.0,1.0,True,False,False
workstress3d,S1,window_1515,1,0.0,1.0,True,False,False
workstress3d,S1,window_1516,1,0.0,1.0,True,False,False
workstress3d,S1,window_1517,1,0.0,1.0,True,False,False
workstress3d,S1,window_1518,1,0.0,1.0,True,False,False
